Lag,q,Moment,Observations,Table,Population
87,4.0,1.4450557471248333,5040502,equity_parkinson_variance,global
88,1.0,0.5510202585766519,5060879,equity_parkinson_variance,global
88,1.5,0.511042213920643,5060879,equity_parkinson_variance,global
88,2.0,0.5266106702161031,5060879,equity_parkinson_variance,global
88,3.0,0.7359956073277726,5060879,equity_parkinson_variance,global
88,4.0,1.4351431634602059,5060879,equity_parkinson_variance,global
89,1.0,0.5518089440790728,5225776,equity_parkinson_variance,global
89,1.5,0.5118468954928284,5225776,equity_parkinson_variance,global
89,2.0,0.5272802840595484,5225776,equity_parkinson_variance,global
89,3.0,0.7354095848612204,5225776,equity_parkinson_variance,global
89,4.0,1.4280409464840527,5225776,equity_parkinson_variance,global
90,1.0,0.5507646830687132,7004411,equity_parkinson_variance,global
90,1.5,0.5106390506133243,7004411,equity_parkinson_variance,global
90,2.0,0.5259816666995808,7004411,equity_parkinson_variance,global
90,3.0,0.7342502624779376,7004411,equity_parkinson_variance,global
90,4.0,1.4286140021624825,7004411,equity_parkinson_variance,global
91,1.0,0.5470878933086863,8627611,equity_parkinson_variance,global
91,1.5,0.5059677459742828,8627611,equity_parkinson_variance,global
91,2.0,0.5202365959245502,8627611,equity_parkinson_variance,global
91,3.0,0.7251905330498524,8627611,equity_parkinson_variance,global
91,4.0,1.4104862552387325,8627611,equity_parkinson_variance,global
92,1.0,0.5511267826960645,7000112,equity_parkinson_variance,global
92,1.5,0.5111589942903751,7000112,equity_parkinson_variance,global
92,2.0,0.526686027857461,7000112,equity_parkinson_variance,global
92,3.0,0.7356284508935979,7000112,equity_parkinson_variance,global
92,4.0,1.4319423308953816,7000112,equity_parkinson_variance,global
93,1.0,0.5534536614499364,5214215,equity_parkinson_variance,global
93,1.5,0.5144192122940437,5214215,equity_parkinson_variance,global
93,2.0,0.5311505353462701,5214215,equity_parkinson_variance,global
93,3.0,0.7441835425806262,5214215,equity_parkinson_variance,global
93,4.0,1.447838093973517,5214215,equity_parkinson_variance,global
94,1.0,0.5537897929881459,5024340,equity_parkinson_variance,global
94,1.5,0.5153556044836415,5024340,equity_parkinson_variance,global
94,2.0,0.5330569507706199,5024340,equity_parkinson_variance,global
94,3.0,0.7509053239621943,5024340,equity_parkinson_variance,global
94,4.0,1.4748058142492342,5024340,equity_parkinson_variance,global
95,1.0,0.5537292253049461,5028746,equity_parkinson_variance,global
95,1.5,0.5148270936536227,5028746,equity_parkinson_variance,global
95,2.0,0.5317091121999616,5028746,equity_parkinson_variance,global
95,3.0,0.7454710917094106,5028746,equity_parkinson_variance,global
95,4.0,1.4551064441602202,5028746,equity_parkinson_variance,global
96,1.0,0.5549202009605743,5219489,equity_parkinson_variance,global
96,1.5,0.5163352643533232,5219489,equity_parkinson_variance,global
96,2.0,0.5335272948461218,5219489,equity_parkinson_variance,global
96,3.0,0.748092646078948,5219489,equity_parkinson_variance,global
96,4.0,1.4590347340290695,5219489,equity_parkinson_variance,global
97,1.0,0.5567978640317177,7002475,equity_parkinson_variance,global
97,1.5,0.518663289413012,7002475,equity_parkinson_variance,global
97,2.0,0.5362297779754698,7002475,equity_parkinson_variance,global
97,3.0,0.7509235536640956,7002475,equity_parkinson_variance,global
97,4.0,1.4572217831547347,7002475,equity_parkinson_variance,global
98,1.0,0.5552832280380053,8677237,equity_parkinson_variance,global
98,1.5,0.5168695330134794,8677237,equity_parkinson_variance,global
98,2.0,0.5342804615664336,8677237,equity_parkinson_variance,global
98,3.0,0.749605145666628,8677237,equity_parkinson_variance,global
98,4.0,1.4619539112312019,8677237,equity_parkinson_variance,global
99,1.0,0.5576742553512652,6998450,equity_parkinson_variance,global
99,1.5,0.5200671157779713,6998450,equity_parkinson_variance,global
99,2.0,0.5383163478902944,6998450,equity_parkinson_variance,global
99,3.0,0.7554288213171253,6998450,equity_parkinson_variance,global
99,4.0,1.467245399176182,6998450,equity_parkinson_variance,global
100,1.0,0.5586978178233054,5209184,equity_parkinson_variance,global
100,1.5,0.5215071384335167,5209184,equity_parkinson_variance,global
100,2.0,0.540430764967565,5209184,equity_parkinson_variance,global
100,3.0,0.761093536037434,5209184,equity_parkinson_variance,global
100,4.0,1.486385283694733,5209184,equity_parkinson_variance,global
101,1.0,0.5582657789505818,5015614,equity_parkinson_variance,global
101,1.5,0.5212227208680129,5015614,equity_parkinson_variance,global
101,2.0,0.5404656783789998,5015614,equity_parkinson_variance,global
101,3.0,0.7624944598904366,5015614,equity_parkinson_variance,global
101,4.0,1.4901003757405262,5015614,equity_parkinson_variance,global
102,1.0,0.5584328963139131,5025066,equity_parkinson_variance,global
102,1.5,0.5211172721169566,5025066,equity_parkinson_variance,global
102,2.0,0.5399159221215237,5025066,equity_parkinson_variance,global
102,3.0,0.7604342244038416,5025066,equity_parkinson_variance,global
102,4.0,1.487971700170083,5025066,equity_parkinson_variance,global
103,1.0,0.5588765452848007,5215019,equity_parkinson_variance,global
103,1.5,0.5215298379796927,5215019,equity_parkinson_variance,global
103,2.0,0.5402284403604636,5215019,equity_parkinson_variance,global
103,3.0,0.76023144578654,5215019,equity_parkinson_variance,global
103,4.0,1.485896664667743,5215019,equity_parkinson_variance,global
104,1.0,0.559735048200033,6993777,equity_parkinson_variance,global
104,1.5,0.5228772062266758,6993777,equity_parkinson_variance,global
104,2.0,0.5421511271454259,6993777,equity_parkinson_variance,global
104,3.0,0.763595491159303,6993777,equity_parkinson_variance,global
104,4.0,1.4908167178198288,6993777,equity_parkinson_variance,global
105,1.0,0.5591414083632219,8619018,equity_parkinson_variance,global
105,1.5,0.5221004866272063,8619018,equity_parkinson_variance,global
105,2.0,0.5411751824078851,8619018,equity_parkinson_variance,global
105,3.0,0.7620566404598585,8619018,equity_parkinson_variance,global
105,4.0,1.4864713581919893,8619018,equity_parkinson_variance,global
106,1.0,0.560713441806548,6991727,equity_parkinson_variance,global
106,1.5,0.5240996636206346,6991727,equity_parkinson_variance,global
106,2.0,0.5435356285457904,6991727,equity_parkinson_variance,global
106,3.0,0.7644460360910954,6991727,equity_parkinson_variance,global
106,4.0,1.4838719665436526,6991727,equity_parkinson_variance,global
107,1.0,0.5606399857368678,5212047,equity_parkinson_variance,global
107,1.5,0.524385185994801,5212047,equity_parkinson_variance,global
107,2.0,0.5444788765354087,5212047,equity_parkinson_variance,global
107,3.0,0.7685749860628904,5212047,equity_parkinson_variance,global
107,4.0,1.4978657953628238,5212047,equity_parkinson_variance,global
108,1.0,0.5608672795824257,5012133,equity_parkinson_variance,global
108,1.5,0.5247495347093756,5012133,equity_parkinson_variance,global
108,2.0,0.5450913618066081,5012133,equity_parkinson_variance,global
108,3.0,0.7709988678699998,5012133,equity_parkinson_variance,global
108,4.0,1.51050918509137,5012133,equity_parkinson_variance,global
109,1.0,0.5605945739880933,5026416,equity_parkinson_variance,global
109,1.5,0.5240790057008334,5026416,equity_parkinson_variance,global
109,2.0,0.5438273735622255,5026416,equity_parkinson_variance,global
109,3.0,0.7675236584007021,5026416,equity_parkinson_variance,global
109,4.0,1.5021245191832993,5026416,equity_parkinson_variance,global
110,1.0,0.5618498367539163,5210565,equity_parkinson_variance,global
110,1.5,0.5255728186530806,5210565,equity_parkinson_variance,global
110,2.0,0.5455113523213254,5210565,equity_parkinson_variance,global
110,3.0,0.7694716286285554,5210565,equity_parkinson_variance,global
110,4.0,1.5037881029834557,5210565,equity_parkinson_variance,global
111,1.0,0.5629119378276953,6989093,equity_parkinson_variance,global
111,1.5,0.5271306585092287,6989093,equity_parkinson_variance,global
111,2.0,0.5476795282032945,6989093,equity_parkinson_variance,global
111,3.0,0.7732088338015598,6989093,equity_parkinson_variance,global
111,4.0,1.5077702815831355,6989093,equity_parkinson_variance,global
112,1.0,0.5625129899017987,8613143,equity_parkinson_variance,global
112,1.5,0.5265695577487637,8613143,equity_parkinson_variance,global
112,2.0,0.5468900977782555,8613143,equity_parkinson_variance,global
112,3.0,0.7717119065066302,8613143,equity_parkinson_variance,global
112,4.0,1.505924953206732,8613143,equity_parkinson_variance,global
113,1.0,0.5637504798507351,6987306,equity_parkinson_variance,global
113,1.5,0.5281227033991907,6987306,equity_parkinson_variance,global
113,2.0,0.5487407538297394,6987306,equity_parkinson_variance,global
113,3.0,0.7741916913899499,6987306,equity_parkinson_variance,global
113,4.0,1.5090353756436736,6987306,equity_parkinson_variance,global
114,1.0,0.5652595170537392,5210191,equity_parkinson_variance,global
114,1.5,0.5301629676865529,5210191,equity_parkinson_variance,global
114,2.0,0.5514681838330298,5210191,equity_parkinson_variance,global
114,3.0,0.7793902507501017,5210191,equity_parkinson_variance,global
114,4.0,1.5186157895983046,5210191,equity_parkinson_variance,global
115,1.0,0.5635201649335528,5011914,equity_parkinson_variance,global
115,1.5,0.5282256966432823,5011914,equity_parkinson_variance,global
115,2.0,0.5495038906207163,5011914,equity_parkinson_variance,global
115,3.0,0.7781362301612939,5011914,equity_parkinson_variance,global
115,4.0,1.5220580157762627,5011914,equity_parkinson_variance,global
116,1.0,0.5634890481717653,5013442,equity_parkinson_variance,global
116,1.5,0.5279232567034887,5013442,equity_parkinson_variance,global
116,2.0,0.548787993361458,5013442,equity_parkinson_variance,global
116,3.0,0.7762517392448374,5013442,equity_parkinson_variance,global
116,4.0,1.5203357488732705,5013442,equity_parkinson_variance,global
117,1.0,0.5643801947487642,5206169,equity_parkinson_variance,global
117,1.5,0.5290441524163779,5206169,equity_parkinson_variance,global
117,2.0,0.5500734725031478,5206169,equity_parkinson_variance,global
117,3.0,0.7768455729913037,5206169,equity_parkinson_variance,global
117,4.0,1.5123293141845982,5206169,equity_parkinson_variance,global
118,1.0,0.5656573032533736,6982018,equity_parkinson_variance,global
118,1.5,0.530815889733277,6982018,equity_parkinson_variance,global
118,2.0,0.5524112977061804,6982018,equity_parkinson_variance,global
118,3.0,0.7809641794045363,6982018,equity_parkinson_variance,global
118,4.0,1.5208163559302617,6982018,equity_parkinson_variance,global
119,1.0,0.564978009246799,8605886,equity_parkinson_variance,global
119,1.5,0.5298842715602609,8605886,equity_parkinson_variance,global
119,2.0,0.551192031074954,8605886,equity_parkinson_variance,global
119,3.0,0.7789111331025979,8605886,equity_parkinson_variance,global
119,4.0,1.5172855051412484,8605886,equity_parkinson_variance,global
120,1.0,0.566712117542659,6987262,equity_parkinson_variance,global
120,1.5,0.5322555623936479,6987262,equity_parkinson_variance,global
120,2.0,0.5543492370365675,6987262,equity_parkinson_variance,global
120,3.0,0.7849566665581077,6987262,equity_parkinson_variance,global
120,4.0,1.5329665300614788,6987262,equity_parkinson_variance,global
121,1.0,0.5673126638313594,5203457,equity_parkinson_variance,global
121,1.5,0.533318321342744,5203457,equity_parkinson_variance,global
121,2.0,0.5561183875544486,5203457,equity_parkinson_variance,global
121,3.0,0.7896040476638247,5203457,equity_parkinson_variance,global
121,4.0,1.5437517755113348,5203457,equity_parkinson_variance,global
122,1.0,0.5661557277398276,5007574,equity_parkinson_variance,global
122,1.5,0.5319899738632644,5007574,equity_parkinson_variance,global
122,2.0,0.5547246156380943,5007574,equity_parkinson_variance,global
122,3.0,0.7884369312923263,5007574,equity_parkinson_variance,global
122,4.0,1.5431548552970278,5007574,equity_parkinson_variance,global
123,1.0,0.5650935890079564,5004738,equity_parkinson_variance,global
123,1.5,0.5301686784033652,5004738,equity_parkinson_variance,global
123,2.0,0.5518201115204614,5004738,equity_parkinson_variance,global
123,3.0,0.7812280824655149,5004738,equity_parkinson_variance,global
123,4.0,1.522971129510039,5004738,equity_parkinson_variance,global
124,1.0,0.5660566593575006,5200200,equity_parkinson_variance,global
124,1.5,0.5313625105407283,5200200,equity_parkinson_variance,global
124,2.0,0.5532492517346483,5200200,equity_parkinson_variance,global
124,3.0,0.7833978563770718,5200200,equity_parkinson_variance,global
124,4.0,1.5280962620424074,5200200,equity_parkinson_variance,global
125,1.0,0.5673339641193205,6974749,equity_parkinson_variance,global
125,1.5,0.5330896663708243,6974749,equity_parkinson_variance,global
125,2.0,0.5555337868670296,6974749,equity_parkinson_variance,global
125,3.0,0.788051685303638,6974749,equity_parkinson_variance,global
125,4.0,1.5430207690404978,6974749,equity_parkinson_variance,global
126,1.0,0.5675404828062419,8599914,equity_parkinson_variance,global
126,1.5,0.5334158443100007,8599914,equity_parkinson_variance,global
126,2.0,0.5559565943198295,8599914,equity_parkinson_variance,global
126,3.0,0.7883106285206136,8599914,equity_parkinson_variance,global
126,4.0,1.5401861036813842,8599914,equity_parkinson_variance,global
127,1.0,0.5690904995181195,6981688,equity_parkinson_variance,global
127,1.5,0.5352928862212496,6981688,equity_parkinson_variance,global
127,2.0,0.5581262420344463,6981688,equity_parkinson_variance,global
127,3.0,0.7908227054073548,6981688,equity_parkinson_variance,global
127,4.0,1.5411062468964334,6981688,equity_parkinson_variance,global
128,1.0,0.5702551440101233,5193189,equity_parkinson_variance,global
128,1.5,0.5370047756517141,5193189,equity_parkinson_variance,global
128,2.0,0.560602743692258,5193189,equity_parkinson_variance,global
128,3.0,0.7964460838222663,5193189,equity_parkinson_variance,global
128,4.0,1.5552321434381928,5193189,equity_parkinson_variance,global
129,1.0,0.568979827756714,5000570,equity_parkinson_variance,global
129,1.5,0.5357911769774037,5000570,equity_parkinson_variance,global
129,2.0,0.5596587023942188,5000570,equity_parkinson_variance,global
129,3.0,0.7973404768685405,5000570,equity_parkinson_variance,global
129,4.0,1.5647161674309107,5000570,equity_parkinson_variance,global
130,1.0,0.5671509388731416,5002061,equity_parkinson_variance,global
130,1.5,0.5330057032363305,5002061,equity_parkinson_variance,global
130,2.0,0.5556223242148005,5002061,equity_parkinson_variance,global
130,3.0,0.7890726665227026,5002061,equity_parkinson_variance,global
130,4.0,1.5474882669700811,5002061,equity_parkinson_variance,global
131,1.0,0.5684180965143562,5196997,equity_parkinson_variance,global
131,1.5,0.534382561496331,5196997,equity_parkinson_variance,global
131,2.0,0.5570004416970986,5196997,equity_parkinson_variance,global
131,3.0,0.7896111104092367,5196997,equity_parkinson_variance,global
131,4.0,1.541594693524267,5196997,equity_parkinson_variance,global
132,1.0,0.5696895315870805,6969881,equity_parkinson_variance,global
132,1.5,0.5360668139058119,6969881,equity_parkinson_variance,global
132,2.0,0.5591258471673215,6969881,equity_parkinson_variance,global
132,3.0,0.7929105568153703,6969881,equity_parkinson_variance,global
132,4.0,1.5459909308354018,6969881,equity_parkinson_variance,global
133,1.0,0.5694582845451014,8623515,equity_parkinson_variance,global
133,1.5,0.5357905034693834,8623515,equity_parkinson_variance,global
133,2.0,0.5588136178628735,8623515,equity_parkinson_variance,global
133,3.0,0.792569373992749,8623515,equity_parkinson_variance,global
133,4.0,1.5467235153508212,8623515,equity_parkinson_variance,global
134,1.0,0.5721338755224353,6978761,equity_parkinson_variance,global
134,1.5,0.5391550682164001,6978761,equity_parkinson_variance,global
134,2.0,0.5628560304149117,6978761,equity_parkinson_variance,global
134,3.0,0.798330826549991,6978761,equity_parkinson_variance,global
134,4.0,1.555394061583369,6978761,equity_parkinson_variance,global
